"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"3111";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná";"Plzenská 10";"Prešov";"08001";"5,32251510620117";"5,38180961608887";;"6,00802879333496";"5,4981575012207";"5,17133255004883";"3,1178186416626";"5,71601905822754";"6,0605899810791";;"8,60339431762695";"1,94314060211182";"5,35351638793945"
"3112";"Prešovskı";"Prešov";"Obèianske zdruenia";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Pod Kalváriou 36";"Prešov";"08001";"4,51769371032715";"2,22420101165771";;"0";"2,81889476776123";"1,56343021392822";"0,401340961456299";"7,17575836181641";"7,27750396728516";;"5,66032485961914";"3,5603874206543";"5,12248001098633"
"3113";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Prostìjovská 36";"Prešov";"08001";;;;;;;;;;;;;
"3114";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Prostìjovská 38";"Prešov";"08001";"5,74650421142578";;"6,69186706542969";"6,78073883056641";"6,60342407226562";;"0";;"8,82249374389648";;;"2,28398895263672";"7,3323127746582"
"3116";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sibírska 42";"Prešov";"08001";"5,90179328918457";;"6,39039611816406";"6,61758575439453";"6,16320610046387";;"2,57790870666504";;;;;"3,61829605102539";"8,71502304077148"
"3117";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Sídl. dukl. hrdinov 3";"Prešov";"08134";"4,23321762084961";"1,09205598831177";;"0";"1,12452449798584";"1,05484828948975";"6,9811279296875";"6,1965648651123";;;"4,44852790832519";"2,89431610107422";"4,48550567626953"
"3118";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Sládkovièova 36";"Prešov";"08024";"6,29170227050781";"5,23083343505859";;"0";"7,0856689453125";"3,35730934143066";"1,71404266357422";"8,05592956542969";"8,45347061157227";;"5,20446662902832";"2,43561210632324";"4,97309799194336"
"3119";"Prešovskı";"Prešov";"Obec";"Základná škola";"Ukrajinskı";"Základná škola";"Spojená škola - ZŠ";"Sládkovièova 4";"Prešov";"08001";"6,00972671508789";;"6,41086044311523";"5,72047157287598";"7,10124969482422";;"2,8994083404541";;"7,12856979370117";;;"5,86989517211914";
"3120";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Ukrajinskı";"Gymnázium";"Spojená škola-Gymnázium";"Sládkovièova 4";"Prešov";"08001";"8,54971084594727";"8,62966766357422";;"4,55545310974121";"8,17172470092773";"9,9345329284668";"7,16391983032227";"9,18928833007812";;;"8,69555511474609";"1,99810733795166";"0,059768283367157"
"3121";"Prešovskı";"Prešov";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr. šport. gym. ELBA";"Smetanova 2";"Prešov";"08001";"2,87823696136475";"2,48830604553223";;"0";"0,946931648254395";"4,19125862121582";"1,26400804519653";"4,78260879516602";"0,718658494949341";;"6,99811477661133";"4,91381340026855";"4,60848960876465"
"3122";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ ELBA";"Smetanova 2";"Prešov";"08001";"1,3732629776001";"3,03546237945557";;"0";"3,13419971466064";"2,9232608795166";"0";"0,318156099319458";;;"4,3103687286377";"7,40858383178711";"5,0922679901123"
"3128";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šmeralova 25";"Prešov";"08001";"8,15073776245117";;"9,15981140136719";"9,27391510009766";"9,04570846557617";;"3,77287063598633";;;;;"3,57492256164551";"6,20643844604492"
"3129";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šrobárova 20";"Prešov";"08001";"7,1144905090332";;"8,81769104003906";"8,28803863525391";"9,34734344482422";;"0";;;;;"2,82707386016846";"7,04242706298828"
"3130";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv. Moniky";"Tarasa Ševèenka 1";"Prešov";"08001";"6,482568359375";"6,92314834594727";;"7,30373229980469";"8,08266754150391";"5,55771789550781";"1,37012147903442";"8,49264373779297";;;"8,61303329467773";"3,08785800933838";"6,99079513549805"
"3132";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vaecká 11";"Prešov";"08005";"6,04275779724121";;"7,10764465332031";"7,10362854003906";"7,11166000366211";;"0";;"6,79314117431641";;;"3,71500205993652";"8,42599639892578"
"3133";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Stredná umelecká škola";"Vodárenská 3";"Prešov";"08001";"5,21476631164551";"6,14724540710449";;"0";"6,94734649658203";"5,26952285766602";"0";"5,51173629760742";;;"4,62801055908203";"5,87022933959961";"3,59982490539551"
"3134";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Volgogradská 1";"Prešov";"08001";"4,39575500488281";"4,36515922546387";;"4,29286689758301";"4,10170745849609";"4,63799934387207";"0,358272743225098";"5,22772827148438";;;"4,08434524536133";"3,72735939025879";"4,48340492248535"
"3137";"Prešovskı";"Prešov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Volgogradská 3";"Prešov";"08001";"6,30874977111816";"6,55523071289062";;"2,46247997283936";"8,03460540771484";"5,63982620239258";"3,53808288574219";"6,6656982421875";;;"9,02200317382812";"3,13943157196045";"5,50327072143555"
"3138";"Prešovskı";"Prešov";"Súkromník";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. hotelová akadémia";"Volgogradská 8";"Prešov";"08001";"5,68428649902344";"6,65323333740234";;"0";"6,77548370361328";"6,53098373413086";"0";"6,04598655700684";"4,22314910888672";;"3,30871238708496";"7,3358757019043";"6,39614677429199"
"3139";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Proè 24";"Proè";"08214";;;;;;;"0";;"6,53923034667969";;;;
"3140";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pušovce 1";"Pušovce";"08214";;;;;;;"0";;;;;"8,24720993041992";
"3141";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Radatice 199";"Radatice";"08242";"5,13056488037109";;"5,64258499145508";"6,26690406799316";"5,01826553344727";;"0";;"6,53574676513672";;;"8,41321105957031";"5,27013626098633"
"3144";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ruská Nová Ves 57";"Ruská Nová Ves";"08005";;;;;;;"0";;;;;;
"3145";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedlice 3";"Sedlice";"08243";"7,16636505126953";;"7,50466613769531";"6,83269729614258";"8,16717071533203";;"5,08321762084961";;;;;"5,65303535461426";"4,90811729431152"
"3147";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Záhradnická 19";"Svinia";"08232";"5,06840019226074";;"7,04442749023437";"7,16130981445312";"6,92754516601562";;"0";;;;;"6,87010803222656";"3,11360092163086"
"3148";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šarišská Poruba 67";"Šarišská Poruba";"08212";;;;;;;"0";;"7,0496467590332";;;"3,62882843017578";
"3150";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Bohdanovce 179";"Šarišské Bohdanovce";"08205";"1,87423057556152";;"2,80299282073975";"3,02649536132812";"2,57949028015137";;"0";;;;;"4,83406715393066";"5,38332443237305"
"3151";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Široké 118";"Široké";"08237";;;;;;;;;;;;;
"3153";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Široké 141";"Široké";"08237";"5,28514976501465";;"6,83165130615234";"6,70682373046875";"6,95647811889648";;"0";;;;;"4,19558067321777";"6,9410026550293"
"3155";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 68";"Teròa";"08267";"3,19379081726074";;"4,29472770690918";"4,25655479431152";"4,33290061950684";;"0";;"5,22535400390625";;;"4,25105743408203";"6,03451499938965"
"3157";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tuhrina 4";"Tuhrina";"08207";"0,0153685316443443";;"0";"0";"0";;"0";;"3,66083755493164";;;"7,46936721801758";"2,89966793060303"
"3158";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tulèík 116";"Tulèík";"08213";"5,87229194641113";;"7,32038726806641";"6,65781631469727";"7,98295745849609";;"0";;"7,23553771972656";;;"7,05183944702148";"4,27726631164551"
"3160";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Varhaòovce 62";"Varhaòovce";"08205";;;;;;;"0";;"5,27396697998047";;;"5,36112976074219";
"3162";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 29";"Ve¾kı Šariš";"08221";"5,54206352233887";;"6,81799392700195";"7,10828475952148";"6,52770309448242";;"0";;;;;"3,61244049072266";"6,67871627807617"
"3163";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Školská 29";"Ve¾kı Šariš";"08221";;;;;;;;;;;;;
"3165";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Víaz 236";"Víaz";"08238";;;;;;;"0";;"7,63738861083984";;;"4,98605155944824";
"3166";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 46";"Záhradné";"08216";;;;;;;"0";;;;;"5,33075752258301";
"3169";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"ehòa 20";"ehòa";"08206";;;;;;;"0";;"3,57593421936035";;;"4,27109375";
"3170";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"upèany 171";"upèany";"08001";;;;;;;"0";;"6,95897216796875";;;"7,52212371826172";"4,88726615905762"
"3172";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bodovce 55";"Bodovce";"08266";;;;;;;"0";;;;;"5,73131828308105";
"3173";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Brezovica 60";"Brezovica";"08274";"5,60087814331055";;"6,2867992401123";"6,57351455688477";"6,00008392333984";;"1,28503093719482";;;;;"3,72148170471191";"6,94717712402344"
"3174";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èervená Voda 30";"Èervená Voda";"08301";;;;;;;"0";;;;;;
"3175";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èervenica pri Sabinove130";"Èervenica pri Sabinove";"08256";;;;;;;"0";;;;;;
"3176";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ïaèov 110";"Ïaèov";"08271";;;;;;;"0";;;;;"6,28051528930664";"5,38863334655762"
"3178";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dubovica 190";"Dubovica";"08271";;;;;;;"0";;"8,24147644042969";;;"4,98169593811035";"4,93850326538086"
"3179";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hubošovce 56";"Hubošovce";"08266";;;;;;;"0";;;;;"8,24380264282227";
"3181";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jakubovany 86";"Jakubovany";"08301";;;;;;;"0";;;;;"6,67070159912109";
"3182";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jarovnice 192";"Jarovnice";"08263";"0";;"0";"0";"0";;"0";;;;;"1,34485311508179";"7,04050521850586"
"3183";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jarovnice 464";"Jarovnice";"08263";"1,92208862304688";;"3,20348091125488";"3,07007656097412";"3,33688507080078";;"0";;;;;"3,03625354766846";"7,03193893432617"
"3184";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Jarovnice 96";"Jarovnice";"08263";;;;;;;;;;;;;
"3185";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamenica 645";"Kamenica";"08271";;;;;;;"0";;"8,18579635620117";;;"3,23538208007812";"5,46651992797852"
"3186";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krásna Lúka 142";"Krásna Lúka";"08273";;;;;;;"0";;;;;"8,82682037353516";"6,07452697753906"
"3188";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krivany 1";"Krivany";"08271";"5,50035400390625";;"7,05355834960938";"7,29322128295898";"6,81389465332031";;"0";;"5,57313346862793";;;"5,01605491638184";"4,73517684936523"
"3189";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 1";"Lipany";"08271";"6,18502311706543";;"7,94899291992188";"9,09135208129883";"6,80663375854492";;"0";;;;;"3,73337631225586";"7,84079742431641"
"3190";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 113";"Lipany";"08271";"5,67572402954102";;"7,03607940673828";"6,41807479858398";"7,65408401489258";;"0";;;;;"2,70440406799316";"6,93938827514648"
"3191";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 13";"Lipany";"08271";"6,95720672607422";"7,94801025390625";;"7,3723876953125";"7,67961196899414";"8,44067001342773";"0";"8,7536018371582";"7,83497543334961";;"9,49224472045898";"2,11764068603516";"7,18602523803711"
"3192";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Komenského 16";"Lipany";"08271";"5,77094497680664";"5,48676109313965";;"0";"6,60893478393555";"4,07402420043945";"1,38862829208374";"6,87475509643555";;;"4,62431373596191";"2,16949634552002";"4,4479434967041"
"3193";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova 29";"Lipany";"08271";;;;;;;;;;;;;
"3194";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Tehelná 23";"Lipany";"08271";;;;;;;"0";"4,72930183410645";;;;"4,36812248229981";
"3195";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;
"3196";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 47";"Lúèka";"08271";;;;;;;"0";;"5,63086967468262";;;;
"3198";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"¼utina 4";"¼utina";"08257";"4,76303215026855";;"6,75539093017578";"6,97759857177734";"6,53318405151367";;"0";;"5,76005935668945";;;"5,91858673095703";"4,66078109741211"
"3200";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Milpoš 55";"Milpoš";"08271";;;;;;;"0";;"5,22517890930176";;;"5,02987327575684";
"3202";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ninı Slavkov 72";"Ninı Slavkov";"08275";"6,28454856872559";;"8,03438262939453";"7,33062591552734";"8,73813858032227";;"0";;;;;"5,29941825866699";"4,4637336730957"
"3203";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"O¾šov 23";"O¾šov";"08276";;;;;;;"0";;;;;;
"3204";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Ostrovany 11";"Ostrovany";"08222";;;;;;;;;;;;;
"3206";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"Peèovská Nová Ves";"08256";"4,83692169189453";;"6,02229118347168";"6,66786270141602";"5,37671966552734";;"0";;"6,25896186828613";;;"3,8608268737793";"6,07745742797852"
"3207";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Poloma 85";"Poloma";"08273";;;;;;;"0";;"5,02186889648438";;;"6,20026779174805";"5,71842422485352"
"3208";"Prešovskı";"Sabinov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Raòany 235";"Raòany";"08261";;;;;;;"0";;"7,03645477294922";;;"5,46903343200684";"5,79361190795898"
"3209";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rokovany 190";"Rokovany";"08271";;;;;;;"0";;;;;"3,84909934997559";"3,79984512329102"
"3210";"Prešovskı";"Sabinov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"9. mája 7";"Sabinov";"08301";"6,58254241943359";;"6,31717796325684";"5,88845291137695";"6,74590301513672";;"5,91923484802246";;"7,58872833251953";;;"4,78620986938477";"5,55434150695801"
"3211";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 13";"Sabinov";"08301";"5,24965209960938";;"6,05991821289062";"6,59038696289062";"5,52944946289062";;"2,05555744171143";;"8,45138168334961";;;"1,75461826324463";"6,8932502746582"
"3212";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium A. Prídavka";"Komenského 40";"Sabinov";"08301";"5,58481292724609";"5,97445030212402";;"3,73595886230469";"6,78887176513672";"5,91928329467773";"0";"8,00057067871094";"2,94868392944336";;"8,01225662231445";"3,0542552947998";"6,75158996582031"
"3213";"Prešovskı";"Sabinov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - Obchodná akadémia";"SNP 16";"Sabinov";"08301";"5,5052417755127";"6,30846824645996";;"6,81055221557617";"6,7557243347168";"5,81339492797852";"0";"5,9637092590332";"6,43786010742187";;"9,11111068725586";"3,84007949829102";"7,05457305908203"
"3214";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nám. slobody 29";"Sabinov";"08301";;;;;;;;;;;;;
