"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3675";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola - Grundschule";"Štóska 183";"Medzev";"04425";;;;;;;;;;;"40,1876";"36,1763";;;;;;;;;;;;;;;;;;"1,48824";;;;
"3676";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Mokrance 163";"Mokrance";"04501";;;;;;;;;;;;;;;"83,8346";"61,1278";"72,8571";;;;;;;;;;;;;"91,6947";;;;
"3677";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Zákl.škola a gym.s VJM";"Èeskoslovenskej armády 15";"Moldava nad Bodvou";"04501";;;;;;;;;;;;"1,13717";"0";"0,740741";"68,4962";"100";"56,9925";;;;;;;;;;;;;"26,5482";;;;
"3678";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Èeskoslovenskej armády 15";"Moldava nad Bodvou";"04501";;;;;;;;;;;"34,4801";"65,2452";;;;;;;;;;;;;;;;;;"4,60874";;;;
"3679";"Košickı";"Košice - okolie";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium s VJM";"Èeskoslovenskej armády 15";"Moldava nad Bodvou";"04501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3680";"Košickı";"Košice - okolie";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola";"Hlavná 53";"Moldava nad Bodvou";"04501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5,46875";;;;
"3681";"Košickı";"Košice - okolie";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Špec. základná škola";"Hlavná 53";"Moldava nad Bodvou";"04501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"8,92308";;;;
"3682";"Košickı";"Košice - okolie";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Hlavná 54";"Moldava nad Bodvou";"04501";"1,23762";;"2,94118";"17,6471";"1,45985";;;"21,3439";;;;;;;;;;;;;;;;;;;;;;"75,2294";;;;
"3683";"Košickı";"Košice - okolie";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 67";"Moldava nad Bodvou";"04501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"48,3516";;;;
"3684";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Severná 21";"Moldava nad Bodvou";"04501";;;;;;;;;;;"40,1876";"28,9268";;;;;;;;;;;;;;;;;;"10,2256";;;;
"3685";"Košickı";"Košice - okolie";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium Š. Moysesa";"Školská 13";"Moldava nad Bodvou";"04517";"31,7073";"96,5174";;;;"74,5";;;"81,1321";;;;;;"100";"88,0952";"56,3492";;;;;;;;;;;;;"61,2613";;;;
"3686";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Niná Kamenica 60";"Niná Kamenica";"04445";;;;;;;;;;;;;;;"6,76692";"4,3609";"11,203";;;;;;;;;;;;;"42,0547";;;;
"3688";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 346";"Niná Myš¾a";"04415";;;;;;;;;;;;;;;"7,59399";"41,1278";"13,2331";;;;;;;;;;;;;"71,7715";;;;
"3689";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Klátovská 56";"Ninı Klátov";"04412";;;;;;;;;;;"7,89679";"11,8692";;;"60,4511";"8,19549";"84,8872";;;;;;;;;;;;;"65,6265";;;;
"3691";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Ninı Lánec 54";"Ninı Lánec";"04473";;;;;;;;;;;;;;;"59,0977";"40,9774";"35,9398";;;;;;;;;;;;;"69,9952";;;;
"3692";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Nováèany 102";"Nováèany";"04421";;;;;;;;;;;;;;;"0,827068";"0,451128";"0,451128";;;;;;;;;;;;;"93,3269";;;;
"3693";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Paòovce 96";"Paòovce";"04471";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"85,4537";;;;
"3694";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Peder 119";"Peder";"04405";;;;;;;;;;;;;;;"26,5414";"4,28571";"1,12782";;;;;;;;;;;;;"81,181";;;;
"3695";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Perín 145";"Perín - Chym";"04474";;;;;;;;;;;;;;;"21,7293";"66,7669";"65,8647";;;;;;;;;;;;;"90,7345";;;;
"3696";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 3";"Poproè";"04424";;;;;;;;;;;"21,423";"11,656";;;"74,4361";"15,6391";"92,782";;;;;;;;;;;;;"37,734";;;;
"3697";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ul. SNP 121";"Rozhanovce";"04442";;;;;;;;;;;"76,3096";"88,4861";;;"100";"74,5113";"78,6466";;;;;;;;;;;;;"3,64858";;;;
"3698";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rudník 205";"Rudník";"04423";;;;;;;;;;;;;;;"73,609";"47,9699";"82,406";;;;;;;;;;;;;"97,5516";;;;
"3699";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ruskov 32";"Ruskov";"04419";;;;;;;;;;;"8,9914";"7,24947";;;;;;;;;;;;;;;;;;"54,4407";;;;
"3700";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Zdoba 160";"Sady nad Torysou";"04441";;;;;;;;;;;;;;;"65,2632";"35,2632";"27,8947";;;;;;;;;;;;;"82,6212";;;;
"3702";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Seòa 507";"Seòa";"04458";;;;;;;;;;;"62,3925";"46,4819";;;"8,64662";"7,89474";"45,3383";;;;;;;;;;;;;"40,2784";;;;
"3703";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 251";"Skároš";"04411";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"83,5334";;;;
"3705";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 79";"Slanec";"04417";;;;;;;;;;;"31,3526";"46,0554";;;"1,05263";"25,5639";"25,1128";;;;;;;;;;;;;"53,8646";;;;
"3706";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Soko¾ 165";"Soko¾";"04431";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,3269";;;;
"3708";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Soko¾any 147";"Soko¾any";"04457";;;;;;;;;;;;;;;"0,902256";"18,5714";"36,7669";;;;;;;;;;;;;"73,4518";;;;
"3709";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Svinica 187";"Svinica";"04445";;;;;;;;;;;;;;;"37,5188";"62,3308";"55,188";;;;;;;;;;;;;"80,3168";;;;
"3710";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šemša 142";"Šemša";"04421";;;;;;;;;;;;;;;"84,5865";"64,0602";"72,0301";;;;;;;;;;;;;"92,6068";;;;
"3711";"Košickı";"Košice - okolie";"Súkromník";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Súkr.ZŠsMŠ pri kúpe¾och";"Štós - kúpele è.242";"Štós";"04426";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"99,0769";;;;
"3713";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Štós 35";"Štós";"04426";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"69,9952";;;;
"3714";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 94";"Trstené pri Hornáde";"04411";;;;;;;;;;;"69,742";"71,4286";;;"49,6992";"21,0526";"41,3534";;;;;;;;;;;;;"73,5478";;;;
"3716";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Školská ulica 12";"Turòa nad Bodvou";"04402";;;;;;;;;;;;"1,63468";"5,92593";"7,40741";"13,609";"24,7368";"49,0226";;;;;;;;;;;;;"75,084";;;;
"3718";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská ulica 16";"Turòa nad Bodvou";"04402";;;;;;;;;;;"6,80219";"6,75196";;;;;;;;;;;;;;;;;;"5,28085";;;;
"3721";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 165";"Valaliky";"04413";;;;;;;;;;;"25,4887";"22,1748";;;"26,5414";"6,76692";"27,3684";;;;;;;;;;;;;"8,20931";;;;
"3722";"Košickı";"Košice - okolie";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Kostolná 10";"Valaliky";"04413";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"72,2527";;;;
"3724";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Parková 1";"Ve¾ká Ida";"04455";;;;;;;;;;;"99,7654";"99,076";;;;;;;;;;;;;;;;;;"8,54537";;;;
"3725";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vtáèkovce 1";"Vtáèkovce";"04447";;;;;;;;;;;;;;;"18,7218";"70,0752";"24,5113";;;;;;;;;;;;;"11,1858";;;;
"3726";"Košickı";"Košice - okolie";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Vtáèkovce 2";"Vtáèkovce";"04447";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10,7692";;;;
"3729";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jarmoèná 96";"daòa";"04411";;;;;;;;;;;"9,69507";"13,7171";;;"4,3609";"8,27068";"16,3158";;;;;;;;;;;;;"37,206";;;;
"3730";"Košickı";"Košice - okolie";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int. - PŠ i.";"daòa 244";"daòa";"04411";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1,5625";;;;
"3731";"Košickı";"Košice - okolie";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spoj.škola int.- ŠZŠi";"daòa 244";"daòa";"04411";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,3846";;;;
"3734";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bracovce 26";"Bracovce";"07205";;;;;;;;;;;"2,73651";"4,26439";;;;;;;;;;;;;;;;;;"46,4714";;;;
"3736";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Budkovce 355";"Budkovce";"07215";;;;;;;;;;;"27,5997";"25,4442";;;"88,9474";"80,9774";"84,2857";;;;;;;;;;;;;"23,0437";;;;
"3738";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Èièarovce 109";"Èièarovce";"07671";;;;;;;;;;;;;;;"26,5414";"7,06767";"61,4286";;;;;;;;;;;;;"61,4498";;;;
"3740";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı - maïarskı ";"Základná škola";"Základná škola";"Hlavná 1";"Drahòov";"07674";;;;;;;;;;;"0,156372";"19,7584";"11,1111";"3,7037";"1,12782";"1,8797";"4,21053";;;;;;;;;;;;;"61,5458";;;;
"3741";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hatalov 183";"Hatalov";"07216";;;;;;;;;;;;;;;"75,9398";"33,985";"69,1729";;;;;;;;;;;;;"3,16851";;;;
"3742";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Horovce 181";"Horovce";"07202";;;;;;;;;;;;;;;"16,8421";"10,8271";"27,2932";;;;;;;;;;;;;"69,9952";;;;
"3743";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Iòaèovce 33";"Iòaèovce";"07211";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,432069";;;;
"3744";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jovsa 242";"Jovsa";"07232";;;;;;;;;;;"99,3745";"86,3539";;;;;;;;;;;;;;;;;;"76,3322";;;;
"3745";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Hlavná 36";"Kapušianske K¾aèany";"07901";;;;;;;;;;;;;;;"78,6466";"21,9549";"88,1203";;;;;;;;;;;;;"39,3663";;;;
"3746";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Kríany 36";"Krišovská Liesková";"07901";;;;;;;;;;;;;;;"100";"61,1278";"10,7519";;;;;;;;;;;;;"2,73644";;;;
"3747";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lastomír 144";"Lastomír";"07237";;;;;;;;;;;;;;;"91,4286";"82,1053";"75,6391";;;;;;;;;;;;;"2,20835";;;;
"3748";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Laškovce 38";"Laškovce";"07201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19,9232";;;;
"3750";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 175";"Malèice";"07206";;;;;;;;;;;"2,89288";"4,05117";;;"17,218";"43,2331";"34,1353";;;;;;;;;;;;;"32,5972";;;;
"3752";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Markovce 31";"Markovce";"07206";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"55,2088";;;;
"3753";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Maovce 53";"Maovské Vojkovce";"07901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"80,3168";;;;
"3754";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jána A. Komenského 1";"Michalovce";"07101";;;;;;;;;;;"8,36591";"17,4129";;;;;;;;;;;;;;;;;;"39,2703";;;;
"3756";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jána Švermu 6";"Michalovce";"07101";;;;;;;;;;;"99,0618";"89,4101";;;;;;;;;;;;;;;;;;"5,76092";;;;
"3757";"Košickı";"Michalovce";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Kapušianska 2";"Michalovce";"07101";"54,9505";"66";;;"88,5645";;;;;;;;;;;;;;;;;;;;;;;;;"47,7064";;;;
"3758";"Košickı";"Michalovce";"Súkromník";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SPŠ odevná";"Komenského 1";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3759";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kpt. Nálepku 16";"Michalovce";"07101";;;;;;;;;;;"55,5903";"41,2225";;;;;;;;;;;;;;;;;;"18,579";;;;
"3760";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krymská 5";"Michalovce";"07101";;;;;;;;;;;"69,742";"77,6119";;;"78,1203";"39,5489";"71,203";;;;;;;;;;;;;"17,7628";;;;
"3761";"Košickı";"Michalovce";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"¼. Štúra 26";"Michalovce";"07101";"32,1951";"30,8458";;;;"34,5";;;"1,88679";;;;;;;;;;;;;;;;;;;;;"42,3423";;;;
"3762";"Košickı";"Michalovce";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium Pavla Horova";"Masarykova 1";"Michalovce";"07179";"15,122";"70,6468";;;;"25,5";;;"22,6415";;;;;;;;;;;;;;;;;;;;;"40,5405";;;;
"3763";"Košickı";"Michalovce";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdravot.škola";"Masarykova 27";"Michalovce";"07101";"32,1782";;;;"44,2822";;;"56,1265";;;;;;;"78,9744";"54,359";"93,8931";;;;;;;;;;;;;"7,11009";;;;
"3764";"Košickı";"Michalovce";"Súkromník";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Súkromná hotelová akadémia Dufincova";"Komenského 1";"Michalovce";"07101";"99,2574";;;;"95,6204";;;;;;;;;;;;;;;;;;;;;;;;;"77,2936";;;;
"3766";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Moskovská 1";"Michalovce";"07101";;;;;;;;;;;"16,6536";"27,7185";;;"13,2331";"8,49624";"9,77444";;;;;;;;;;;;;"3,40855";;;;
"3768";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Okruná 17";"Michalovce";"07101";;;;;;;;;;;"82,5645";"89,6944";;;;;;;;;;;;;;;;;;"28,4205";;;;
"3769";"Košickı";"Michalovce";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Okruná 17";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,4066";;;;
"3770";"Košickı";"Michalovce";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umel.škola";"Okruná 3552";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"20,0549";;;;
"3771";"Košickı";"Michalovce";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Partizánska 1";"Michalovce";"07192";"14,604";"32";;;"20,6813";"65,8683";;;;;;;;;"98,9744";"40";;;;;;;;;;;;;;"25,9174";;;;
"3772";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spoj.škola int. - ŠZŠi";"Školská 10";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"36";;;;
"3773";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spoj.škola int. - ŠZŠi";"Školská 10";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29,5385";;;;
"3774";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int. - PŠ i";"Školská 12";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5,46875";;;;
"3775";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int. - OU i";"Školská 12";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29,6875";;;;
"3776";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 2";"Michalovce";"07101";;;;;;;;;;;"17,6701";"15,8493";;;"50,1504";"13,1579";"96,8421";;;;;;;;;;;;;"59,9136";;;;
"3777";"Košickı";"Michalovce";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Školská 4";"Michalovce";"07101";"15,3465";;;;"35,0365";"28,7425";;"49,8024";;;;;;;;;;;;;;;;;;;;;;"14,6789";;;;
"3778";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Spoj.škola i.- ZŠpri ZZ";"Špitálska 1";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23,0769";;;;
"3779";"Košickı";"Michalovce";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štefánikova 20";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"28,5714";;;;
"3780";"Košickı";"Michalovce";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umelecká škol";"Štefánikova è.1285";"Michalovce";"07101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3,57143";;;;
"3781";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"T. J. Moussona 4";"Michalovce";"07101";;;;;;;;;;;"67,0837";"89,4101";;;;;;;;;;;;;;;;;;"22,9477";;;;
"3782";"Košickı";"Michalovce";"Cirkev, cirkevné spoloèenstvo";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Cirkevná SOŠ";"Tehliarska 2";"Michalovce";"07101";"21,7822";;;;"21,8978";;;;;;;;;;;;;;;;;;;;;;;;;"59,633";;;;
"3783";"Košickı";"Michalovce";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Volgogradská 2";"Michalovce";"07101";;;;;;;;;;;"95,4652";"82,6581";;;;;;;;;;;;;;;;;;"40,4705";;;;
"3784";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nacina Ves 63";"Nacina Ves";"07221";;;;;;;;;;;"4,30023";"15,565";;;;;;;;;;;;;;;;;;"9,9856";;;;
"3785";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Palín 104";"Palín";"07213";;;;;;;;;;;"50,2737";"50,2488";;;;;;;;;;;;;;;;;;"27,2204";;;;
"3786";"Košickı";"Michalovce";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Kapušianska 2";"Pavlovce nad Uhom";"07214";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"58,1538";;;;
"3787";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pavlovce nad Uhom 986";"Pavlovce nad Uhom";"07214";;;;;;;;;;;"35,8874";"52,0256";;;;;;;;;;;;;;;;;;"0,144023";;;;
"3789";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Petrovce nad Laborcom 100";"Petrovce nad Laborcom";"07221";;;;;;;;;;;;;;;"46,0902";"6,69173";"69,6241";;;;;;;;;;;;;"52,6644";;;;
"3790";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"J. Záborského 7";"Pozdišovce";"07201";;;;;;;;;;;;;;;"43,5338";"49,5489";"70,6015";;;;;;;;;;;;;"86,3178";;;;
"3791";"Košickı";"Michalovce";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rakovec nad Ondavou 2";"Rakovec nad Ondavou";"07203";;;;;;;;;;;"3,75293";"12,0824";;;"63,6842";"56,9925";"53,985";;;;;;;;;;;;;"49,4479";;;;
"3792";"Košickı";"Michalovce";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Staré 68";"Staré";"07223";;;;;;;;;;;;;;;"47,3684";"18,3459";"54,9624";;;;;;;;;;;;;"90,7345";;;;
"3793";"Košickı";"Michalovce";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Drustevná 509";"Stráske";"07222";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"63,1868";;;;
