"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3072";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre iakov s naruš.komun.i";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ nks";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"21,7391";;;;
"3073";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"OU pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna stredná škola";"Spojená školaò-OUIsl.p.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3074";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"SOŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna stredná škola";"Spoj. škola -SOŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"34,7826";;;;
"3075";"Prešovskı";"Prešov";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Základná škola";"Súkromná ZŠ pre iakov s autizmom";"Vodárenská 3";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3076";"Prešovskı";"Prešov";"Súkromník";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Súkromná základná škola pri zdrav. zar.";"Hollého 14";"Prešov";"08181";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,1111";;;;
"3077";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Kmeovo stromoradie 1";"Prešov";"08001";"49,3";;;;"40,6";;;"36";;;;;;;"77,9957";"67,3077";"84,7329";;;;;;;;;;;;;"13,289";;;;
"3078";"Prešovskı";"Prešov";"Samosprávny kraj";"Pedagog. a sociálna akadémia";"Slovenskı";"Stredná odborná škola";"Pedagogická a soc.akad.";"Kmeovo stromoradie 5";"Prešov";"08001";"51";;;;"48,4";;;"45";;;;;;;;;;;;;;;;;;;;;;"8,00866";;;;
"3079";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ lesnícka";"Slovenskı";"Stredná odborná škola";"Spojená škola - SLŠ";"Kollárova 10";"Prešov";"08001";"46,6";;;;"37";;;"32,7";;;;;;;;;;;;;;;;;;;;;;"10,6707";;;;
"3080";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Gymnázium";"Konštantínova 2";"Prešov";"08001";"69,1";"66,7";;;;"64,2";"69,2";;;;;;;;;;;;;;;;;;;;;;;"8,94495";;;;
"3081";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ dopravná";"Slovenskı";"Stredná odborná škola";"SOŠ dopravná";"Konštantínova 2";"Prešov";"08001";"44,3";;;;"44";;;"20";;;;;;;;;;;;;;;;;;;;;;"10,0324";;;;
"3082";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Košická 20";"Prešov";"08001";"39,6";;;;"37,4";;;"28,8";;;;;;;"96,06";"84,93";;;;;;;;;;;;;;"13,5417";;;;
"3083";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kúpe¾ná 2";"Prešov";"08001";;;;;;;;;;;"73,7";"64,9";;;"96,23";"97,73";"88,55";;;;;;;;;;;;;"5,86797";;;;
"3085";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lesnícka 1";"Prešov";"08005";;;;;;;;;;;"56,1";"48,2";;;"75,5906";"73,9726";"65,1313";;;;;;;;;;;;;"6,65362";;;;
"3086";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Májové námestie 1";"Prešov";"08001";;;;;;;;;;;"69,6";"68,8";;;"95,1219";"86,1111";"78,3871";;;;;;;;;;;;;"6,97051";;;;
"3087";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Masarykova 11174/20D";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,8621";;;;
"3088";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,1818";;;;
"3089";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,5484";;;;
"3090";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Masarykova 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"63,6364";;;;
"3092";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"SOŠ podnikania";"Masarykova 24";"Prešov";"08179";"49,5";;;;"56,6";"75";;"31,5";;;;;;;;;;;;;;;;;;;;;;"11,5385";;;;
"3093";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"27,2727";;;;
"3094";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17,4757";;;;
"3095";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"35,7143";;;;
"3100";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Matice slovenskej 13";"Prešov";"08001";;;;;;;;;;;"45";"32,8";;;"91,0569";"83,5616";"75,1613";;;;;;;;;;;;;"8,92308";;;;
"3101";"Prešovskı";"Prešov";"Obèianske zdruenia";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkrom. praktická škola";"Matice slovenskej 13";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30,4348";;;;
"3102";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mirka Nešpora 2";"Prešov";"08001";;;;;;;;;;;"70,3";"65,5";;;;;;;;;;;;;;;;;;"6,84647";;;;
"3103";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J. A. Raymana";"Mudroòova 20";"Prešov";"08001";"70,8";"68";;;;"67,2";;;"46,3";;;;;;;;;;;;;;;;;;;;;"7,01493";;;;
"3104";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mukaèevská 1";"Prešov";"08001";;;;;;;;;;;"68,5";"50,8";;;"87,1621";"73,9583";"91,2723";;;;;;;;;;;;;"7,84314";;;;
"3105";"Prešovskı";"Prešov";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Nám. legionárov 6";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,8369";;;;
"3106";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Ev.spoj.škola-Ev. ZŠsMŠ";"Námestie legionárov 3";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12,0172";;;;
"3107";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Ev.spoj.šk.-Ev.kol.gym.";"Námestie legionárov 3";"Prešov";"08001";"68,9";"71,7";;;;"65,2";;;"66,7";;;;;;"87,7";"94,44";"74,85";;;;;;;;;;;;;"11,4537";;;;
"3108";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Októbrová 32";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1,27119";;;;
"3109";"Prešovskı";"Prešov";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. obchodná akadémia";"Petrovianska 34";"Prešov";"08005";"56,9";;;;"48,9";"62,7";;;;;;;;;"68,8816";"67,4805";"72,5893";;;;;;;;;;;;;"14,7059";;;;
"3110";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Plzenská 1";"Prešov";"08001";"58";"50,8";;;"66,4";"75,5";;;;;;;;;;;;;;;;;;;;;;;;"8,03443";;;;
"3111";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná";"Plzenská 10";"Prešov";"08001";"46,5";"32,1";;;"58,4";"60,1";;;;;;;;;"71,5768";"66,1133";"74,7959";;;;;;;;;;;;;"8,63309";;;;
"3112";"Prešovskı";"Prešov";"Obèianske zdruenia";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Pod Kalváriou 36";"Prešov";"08001";"40,1";;;;"37,6";;;"26,4";;;;;;;"92,9134";"78,0822";"65,47";;;;;;;;;;;;;"11,747";;;;
"3113";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Prostìjovská 36";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2,05479";;;;
"3114";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Prostìjovská 38";"Prešov";"08001";;;;;;;;;;;"60,9";"56,3";;;"83,4777";"90,1042";"93,4558";;;;;;;;;;;;;"8,38852";;;;
"3116";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sibírska 42";"Prešov";"08001";;;;;;;;;;;"59";"57,9";;;;;;;;;;;;;;;;;;"7,65171";;;;
"3117";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Sídl. dukl. hrdinov 3";"Prešov";"08134";"34,4";;;;"32,6";;;"21,9";;;;;;;;;;;;;;;;;;;;;;"12,156";;;;
"3118";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Sládkovièova 36";"Prešov";"08024";"49,8";;;;"48,7";;;"45,4";;;;;;;"79,8617";"81,4103";"88,9782";;;;;;;;;;;;;"8,96657";;;;
"3119";"Prešovskı";"Prešov";"Obec";"Základná škola";"Ukrajinskı";"Základná škola";"Spojená škola - ZŠ";"Sládkovièova 4";"Prešov";"08001";;;;;;;;;;;"65,4";"51,8";;;"85,6";"83,7838";"70,9493";;;;;;;;;;;;;"11,2676";;;;
"3120";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Ukrajinskı";"Gymnázium";"Spojená škola-Gymnázium";"Sládkovièova 4";"Prešov";"08001";"69,9";"54,4";;;;"74,5";;;;;;;;;;;;;;;;;;;;;;;;"7,24638";;;;
"3121";"Prešovskı";"Prešov";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr. šport. gym. ELBA";"Smetanova 2";"Prešov";"08001";"56,9";"16,7";;;;"49,9";;;;;;;;;"45,3846";"56,7568";"61,7117";;;;;;;;;;;;;"17,8771";;;;
"3122";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ ELBA";"Smetanova 2";"Prešov";"08001";"45,8";;;;"43,8";;;;;;;;;;;;;;;;;;;;;;;;;"20,8791";;;;
"3128";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šmeralova 25";"Prešov";"08001";;;;;;;;;;;"69,7";"67,5";;;;;;;;;;;;;;;;;;"7,4184";;;;
"3129";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šrobárova 20";"Prešov";"08001";;;;;;;;;;;"71,6";"65,3";;;;;;;;;;;;;;;;;;"7,32265";;;;
"3130";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv. Moniky";"Tarasa Ševèenka 1";"Prešov";"08001";"73,6";"74";;;;"59,8";;;;;;;;;;;;;;;;;;;;;;;;"8,67769";;;;
"3132";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vaecká 11";"Prešov";"08005";;;;;;;;;;;"64";"52,1";;;"83,7398";"87,3239";"64,5634";;;;;;;;;;;;;"8,55019";;;;
"3133";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Stredná umelecká škola";"Vodárenská 3";"Prešov";"08001";"51,9";;;;"56,4";"75,4";;;;;;;;;;;;;;;;;;;;;;;;"17,6101";;;;
"3134";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Volgogradská 1";"Prešov";"08001";"45,2";"13,3";;;"52,9";;;;;;;;;;;;;;;;;;;;;;;;;"10,1545";;;;
"3137";"Prešovskı";"Prešov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Volgogradská 3";"Prešov";"08001";"55,1";"25,6";;;"59,6";;;"33,9";;;;;;;;;;;;;;;;;;;;;;"10,7937";;;;
"3138";"Prešovskı";"Prešov";"Súkromník";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. hotelová akadémia";"Volgogradská 8";"Prešov";"08001";"50,5";;;;"42,2";;;;;;;;;;"62,9";"57,53";;;;;;;;;;;;;;"40";;;;
"3139";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Proè 24";"Proè";"08214";;;;;;;;;;;;;;;"72,5863";"80,7292";"74,1071";;;;;;;;;;;;;"27,2727";;;;
"3140";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pušovce 1";"Pušovce";"08214";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19,0476";;;;
"3141";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Radatice 199";"Radatice";"08242";;;;;;;;;;;"56";"55,9";;;"83,3333";"86,9565";"61,5079";;;;;;;;;;;;;"13,8889";;;;
"3144";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ruská Nová Ves 57";"Ruská Nová Ves";"08005";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,1111";;;;
"3145";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedlice 3";"Sedlice";"08243";;;;;;;;;;;"63,2";"48,2";;;;;;;;;;;;;;;;;;"10,6383";;;;
"3147";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Záhradnická 19";"Svinia";"08232";;;;;;;;;;;"61,8";"56,1";;;;;;;;;;;;;;;;;;"10,9848";;;;
"3148";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šarišská Poruba 67";"Šarišská Poruba";"08212";;;;;;;;;;;;;;;"74,2857";"85,7143";"76,1084";;;;;;;;;;;;;"9,43396";;;;
"3150";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Bohdanovce 179";"Šarišské Bohdanovce";"08205";;;;;;;;;;;"56,6";"60";;;;;;;;;;;;;;;;;;"12,3853";;;;
"3151";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Široké 118";"Široké";"08237";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5,69395";;;;
"3153";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Široké 141";"Široké";"08237";;;;;;;;;;;"63,7";"58,8";;;;;;;;;;;;;;;;;;"8,52713";;;;
"3155";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 68";"Teròa";"08267";;;;;;;;;;;"49,3";"41";;;"63,4409";"75";"66,3499";;;;;;;;;;;;;"8,76623";;;;
"3157";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tuhrina 4";"Tuhrina";"08207";;;;;;;;;;;"24,8";"15";;;"52,0325";"65,2778";"60,3397";;;;;;;;;;;;;"11,5385";;;;
"3158";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tulèík 116";"Tulèík";"08213";;;;;;;;;;;"58,4";"41";;;"79,1717";"73,4375";"85,4396";;;;;;;;;;;;;"14,2857";;;;
"3160";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Varhaòovce 62";"Varhaòovce";"08205";;;;;;;;;;;;;;;"79,7468";"64,5833";"64,3417";;;;;;;;;;;;;"9,56522";;;;
"3162";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 29";"Ve¾kı Šariš";"08221";;;;;;;;;;;"64,7";"57";;;;;;;;;;;;;;;;;;"7,46606";;;;
"3163";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Školská 29";"Ve¾kı Šariš";"08221";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,41176";;;;
"3165";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Víaz 236";"Víaz";"08238";;;;;;;;;;;;;;;"96,05";"97,83";"59,95";;;;;;;;;;;;;"8,91089";;;;
"3166";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 46";"Záhradné";"08216";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12,5";;;;
"3169";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"ehòa 20";"ehòa";"08206";;;;;;;;;;;;;;;"51,9481";"75";"50,8094";;;;;;;;;;;;;"10,2041";;;;
"3170";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"upèany 171";"upèany";"08001";;;;;;;;;;;;;;;"91,55";"86,96";"62,12";;;;;;;;;;;;;"9,09091";;;;
"3172";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bodovce 55";"Bodovce";"08266";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12,9032";;;;
"3173";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Brezovica 60";"Brezovica";"08274";;;;;;;;;;;"56,1";"48,5";;;;;;;;;;;;;;;;;;"7,66423";;;;
"3174";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èervená Voda 30";"Èervená Voda";"08301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23,0769";;;;
"3175";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èervenica pri Sabinove130";"Èervenica pri Sabinove";"08256";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"9,09091";;;;
"3176";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ïaèov 110";"Ïaèov";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,1515";;;;
"3178";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dubovica 190";"Dubovica";"08271";;;;;;;;;;;;;;;"84,29";"97,56";"76,78";;;;;;;;;;;;;"7,93651";;;;
"3179";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hubošovce 56";"Hubošovce";"08266";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17,6471";;;;
"3181";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jakubovany 86";"Jakubovany";"08301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12,5";;;;
"3182";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jarovnice 192";"Jarovnice";"08263";;;;;;;;;;;"22,6";"10,9";;;;;;;;;;;;;;;;;;"5,44601";;;;
"3183";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jarovnice 464";"Jarovnice";"08263";;;;;;;;;;;"22,3";"15,8";;;;;;;;;;;;;;;;;;"5,9322";;;;
"3184";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Jarovnice 96";"Jarovnice";"08263";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13,3333";;;;
"3185";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamenica 645";"Kamenica";"08271";;;;;;;;;;;;;;;"76,0718";"92,1875";"85,5556";;;;;;;;;;;;;"7,69231";;;;
"3186";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krásna Lúka 142";"Krásna Lúka";"08273";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,1515";;;;
"3188";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krivany 1";"Krivany";"08271";;;;;;;;;;;"60";"57,5";;;"63,2";"75,6757";"71,0907";;;;;;;;;;;;;"8,72093";;;;
"3189";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 1";"Lipany";"08271";;;;;;;;;;;"61,6";"69,3";;;;;;;;;;;;;;;;;;"8,36364";;;;
"3190";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 113";"Lipany";"08271";;;;;;;;;;;"64";"53,9";;;;;;;;;;;;;;;;;;"6,72589";;;;
"3191";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 13";"Lipany";"08271";"67,1";"76,3";;;;"71,4";;;"41,3";;;;;;"87";"80";"89,5";;;;;;;;;;;;;"7,74818";;;;
"3192";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Komenského 16";"Lipany";"08271";"43,2";;;;"63,1";;;"27";;;;;;;;;;;;;;;;;;;;;;"9,68523";;;;
"3193";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova 29";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5,43365";;;;
"3194";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16,2162";;;;
"3195";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14,9425";;;;
"3196";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 47";"Lúèka";"08271";;;;;;;;;;;;;;;"57,3698";"77,6042";"74,3304";;;;;;;;;;;;;"11,1111";;;;
"3198";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"¼utina 4";"¼utina";"08257";;;;;;;;;;;"60";"55";;;"73,1183";"88";"56,8333";;;;;;;;;;;;;"11,4286";;;;
"3200";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Milpoš 55";"Milpoš";"08271";;;;;;;;;;;;;;;"52,0548";"81,0811";"69,2518";;;;;;;;;;;;;"13,3333";;;;
"3202";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ninı Slavkov 72";"Ninı Slavkov";"08275";;;;;;;;;;;"68";"55,6";;;;;;;;;;;;;;;;;;"8,0292";;;;
"3203";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"O¾šov 23";"O¾šov";"08276";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"42,8571";;;;
"3204";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Ostrovany 11";"Ostrovany";"08222";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17,5676";;;;
