"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_NJB1";"Mat_NJB2";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"467";"Trnavskı";"Dunajská Streda";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"eleznièná 16";"Ve¾kı Meder";"93201";;;;;;;;;;;;;;;;;;;;;;;"353";;;;;"353";;;;
"468";"Trnavskı";"Dunajská Streda";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Školská 204";"Vrakúò";"93025";;;;;;;;;;"19";"19";"19";"2014/15";"2014/15";"2014/15";;;;;;;;"177";;;;;"177";"16";;;
"469";"Trnavskı";"Dunajská Streda";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Malá 231";"Vydrany";"93016";;;;;;;;;;;;;;;;;;;;;;;"22";;;;;"22";"4";;;
"470";"Trnavskı";"Dunajská Streda";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Malá 231";"Vydrany";"93016";;;;;;;;;;;;;;;;;;;;;;;"20";;;;;"20";"3";;;
"471";"Trnavskı";"Dunajská Streda";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Èakanská cesta 1";"Zlaté Klasy";"93039";;;;;;;;;;;;;;;;;;;;;;;"85";;;;;"85";"11";;;
"472";"Trnavskı";"Dunajská Streda";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Èakanská cesta 3";"Zlaté Klasy";"93039";;;;;;;;;;;;;;;;;;;;;;;"210";;;;;"210";;;;
"474";"Trnavskı";"Dunajská Streda";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 25";"Zlaté Klasy";"93039";;;;;;;;;"16";"16";;;"2012/13";"2012/13";"2012/13";;;;;;;;"393";;;;;"393";"24";;;
"475";"Trnavskı";"Dunajská Streda";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Školská 8";"Zlaté Klasy";"93039";;;;;;;;;;"14";"14";"14";"2014/15";"2014/15";"2014/15";;;;;;;;"153";;;;;"153";"13";;;
"476";"Trnavskı";"Dunajská Streda";"Súkromník";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Súkromná SOŠ";"Trhovisko 1";"Zlaté Klasy";"93039";;;"7";"7";;;"7";;;;;;;;;;;;;;;;"73";;;;;"73";"17";;;
"477";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 4";"Abrahám";"92545";;;;;;;;;"9";"9";;;;;;;;;;;;;"120";;;;;"120";"12";;;
"478";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Èierna Voda 22";"Èierna Voda";"92506";;;;;;;;;;;;;;;;;;;;;;;"30";;;;;"30";"5";;;
"479";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 148";"Èierny Brod";"92508";;;;;;;;;"16";"16";;;"2010/11";"2010/11";"2010/11";;;;;;;;"154";;;;;"154";"14";;;
"480";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Hlavná 148";"Èierny Brod";"92508";;;;;;;;;;;;;;;;;;;;;;;"30";;;;;"30";"3";;;
"481";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jána Majku 695";"Dolná Streda";"92563";;;;;;;;;;;;;;;;;;;;;;;"47";;;;;"47";"4";;;
"482";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Dolné Saliby 122";"Dolné Saliby";"92502";;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;"34";;;;;"34";"5";;;
"483";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dolné Saliby 19";"Dolné Saliby";"92502";;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;"26";;;;;"26";"5";;;
"485";"Trnavskı";"Galanta";"Samosprávny kraj";"SOŠ technická";"Slovenskı - maïarskı ";"Stredná odborná škola";"SOŠ technická";"Esterházyovcov 10";"Galanta";"92434";"24";;;;"15";;"6";;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"323";;;;;"323";"35";;;
"486";"Trnavskı";"Galanta";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 20";"Galanta";"92401";;;;;;;;;;;;;;;;;;;;;;;"234";;;;;"234";;;;
"487";"Trnavskı";"Galanta";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné bilingválne gymnázium";"Hodská 10";"Galanta";"92401";"17";"3";;;;;;;;;;;;;;;;;;;;;"122";;;;;"122";"11";;;
"488";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mierová 10";"Galanta";"92401";;;;;;;;;"16";"16";;;;;;;;;;;;;"387";;;;;"387";"24";;;
"489";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Šafárikova 38";"Galanta";"92401";;;;;;;;;;;;;;;;;;;;;;;"10";;;;;"10";"1";;;
"490";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Šafárikova 38";"Galanta";"92401";;;;;;;;;;;;;;;;;;;;;;;"55";;;;;"55";;;;
"491";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štefánikova 01";"Galanta";"92401";;;;;;;;;"15";"14";;;"2007/08";"2007/08";"2007/08";;;;;;;;"248";;;;;"248";"19";;;
"492";"Trnavskı";"Galanta";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štvr SNP 30";"Galanta";"92401";;;;;;;;;;;;;;;;;;;;;;;"476";;;;;"476";;;;
"493";"Trnavskı";"Galanta";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gym. Z.Kodálya s VJM";"Štvr SNP 34";"Galanta";"92401";;"5";"34";"34";;"34";;;;;;;;;;;;;;;;;"262";;;;;"262";"26";;;
"494";"Trnavskı";"Galanta";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J. Matúšku";"Štvr SNP 34";"Galanta";"92401";"30";"9";;;;"30";;;;;;;;;;;;;;;;;"308";;;;;"308";"32";;;
"495";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štvr SNP 49";"Galanta";"92401";;;;;;;;;"44";"44";;;"2010/11";"2010/11";"2010/11";;;;;;;;"599";;;;;"599";"41";;;
"496";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Švermova 8";"Galanta";"92401";;;;;;;;;;"26";"26";"26";"2006/07";"2006/07";"2006/07";;;;;;;;"326";;;;;"326";"29";;;
"497";"Trnavskı";"Galanta";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Z. Kodálya 765";"Galanta";"92447";"100";;;;"87";;"9";;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"475";;;;;"475";"50";;;
"498";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základ.škola s MŠ s VJM";"Hlavná 299";"Horné Saliby";"92503";;;;;;;;;;"22";"22";"22";"2015/16";"2015/16";"2015/16";;;;;;;;"177";;;;;"177";"16";;;
"499";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 299";"Horné Saliby";"92503";;;;;;;;;"16";"16";;;"2011/12";"2011/12";"2011/12";;;;;;;;"167";;;;;"167";"15";;;
"501";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Školská 1";"Jelka";"92523";;;;;;;;;;"12";"12";"12";"2013/14";"2013/14";"2013/14";;;;;;;;"118";;;;;"118";"13";;;
"502";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 399";"Jelka";"92523";;;;;;;;;"7";"7";;;"2007/08";"2007/08";"2007/08";;;;;;;;"174";;;;;"174";"22";;;
"503";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Školská 399";"Jelka";"92523";;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;;;;;
"504";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Maïarskı";"Špeciálna základná škola";"Špec. ZŠ s VJM";"Školská 399";"Jelka";"92523";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"506";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Košúty 27";"Košúty";"92509";;;;;;;;;;;;;;;;;;;;;;;"27";;;;;"27";"4";;;
"507";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Košúty 27";"Košúty";"92509";;;;;;;;;;;;;;;;;;;;;;;"9";;;;;"9";"2";;;
"508";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Salibská 6";"Krá¾ov Brod";"92541";;;;;;;;;;;;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;;;;;
"509";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s MŠ VJM";"Hájska 744";"Matúškovo";"92501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"510";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 525";"Matúškovo";"92501";;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;"34";;;;;"34";"4";;;
"511";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s MŠ s VJM";"Mostová 210";"Mostová";"92507";;;;;;;;;;"10";"10";"10";;;;;;;;;;;"115";;;;;"115";"15";;;
"512";"Trnavskı";"Galanta";"Súkromník";"Stredná odborná škola";"Maïarskı";"Stredná odborná škola";"Súkromná SOŠ";"Mostová 53";"Mostová";"92507";;;"51";"51";"40";;"11";;;;;;;;;;;;;;;;"526";;;;;"526";"45";;;
"513";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 240";"Pata";"92553";;;;;;;;;"21";"21";;;"2007/08";"2007/08";"2007/08";;;;;;;;"209";;;;;"209";"17";;;
"514";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pusté Sady 43";"Pusté Sady";"92554";;;;;;;;;;;;;;;;;;;;;;;"20";;;;;"20";"2";;;
"515";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 86";"Pusté Ú¾any";"92528";;;;;;;;;"39";"39";;;"2006/07";"2006/07";"2006/07";;;;;;;;"303";;;;;"303";"22";;;
"516";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Juraja Fándlyho 751";"Sereï";"92601";;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"48";;;;;"48";"9";;;
"517";"Trnavskı";"Galanta";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ sv. Cyrila a Metoda";"Komenského 41";"Sereï";"92601";;;;;;;;;"7";"7";;;;;;;;;;;;;"159";;;;;"159";"14";;;
"518";"Trnavskı";"Galanta";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium V.Mihálika";"Kostolná 8";"Sereï";"92601";"34";"7";;;;"29";;"4";;;;;"2016/17";"2016/17";"2016/17";;;;;;;;"289";;;;;"289";"30";;;
"519";"Trnavskı";"Galanta";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Mládenícka 5";"Sereï";"92601";"39";;;;"26";;"9";;;;;;;;;;;;;;;;"178";;;;;"178";"22";;;
"520";"Trnavskı";"Galanta";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Ul. Komenského 36";"Sereï";"92601";;;;;;;;;;;;;;;;;;;;;;;"381";;;;;"381";;;;
"521";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica Fándlyho 763/7A";"Sereï";"92601";;;;;;;;;"57";"57";;;"2007/08";"2007/08";"2007/08";;;;;;;;"572";;;;;"572";"36";;;
"524";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica Komenského 8";"Sereï";"92601";;;;;;;;;"60";"60";;;"2006/07";"2006/07";"2006/07";;;;;;;;"538";;;;;"538";"38";;;
"525";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ S.Petöfiho s MŠ VJM";"Fuèíkova 425";"Sládkovièovo";"92521";;;;;;;;;;"12";"12";"12";"2015/16";"2015/16";"2015/16";;;;;;;;"82";;;;;"82";"13";;;
"526";"Trnavskı";"Galanta";"Súkromník";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Súkromná SOŠ";"Fuèíkova 426";"Sládkovièovo";"92521";"18";"2";"14";"15";"24";;"8";;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"99";;;;;"99";"16";;;
"527";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola";"Školská 1087";"Sládkovièovo";"92521";;;;;;;;;"26";"26";;;;;;;;;;;;;"304";;;;;"304";"24";;;
"528";"Trnavskı";"Galanta";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Školská 1087";"Sládkovièovo";"92521";;;;;;;;;;;;;;;;;;;;;;;"449";;;;;"449";;;;
"529";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola";"Školská 212";"Sládkovièovo";"92521";;;;;;;;;;;;;;;;;;;;;;;"11";;;;;"11";"2";;;
"530";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Školská 212";"Sládkovièovo";"92521";;;;;;;;;;;;;;;;;;;;;;;"20";;;;;"20";"3";;;
"531";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Mierové nám. 10";"Šintava";"92551";;;;;;;;;"14";"14";;;"2006/07";"2006/07";"2006/07";;;;;;;;"130";;;;;"130";"13";;;
"532";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Komenského 133";"Šoporòa";"92552";;;;;;;;;"30";"30";;;"2012/13";"2012/13";"2012/13";;;;;;;;"339";;;;;"339";"23";;;
"533";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s MŠ VJM";"Hlavná 4";"Tomášikovo";"92504";;;;;;;;;;"14";"14";"14";"2014/15";"2014/15";"2014/15";;;;;;;;"177";;;;;"177";"17";;;
"534";"Trnavskı";"Galanta";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Maïarskı";"Špeciálna základná škola";"Špeciálna ZŠ s VJM";"Tomášikovo 3";"Tomášikovo";"92504";;;;;;;;;;;;;;;;;;;;;;;"24";;;;;"24";"5";;;
"535";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 2";"Topo¾nica";"92592";;;;;;;;;;;;;;;;;;;;;;;"7";;;;;"7";"2";;;
"536";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základ.škola s MŠ s VJM";"Školská 647";"Trstice";"92542";;;;;;;;;;"34";"34";"34";;;;;;;;;;;"235";;;;;"235";"20";;;
"537";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 647";"Trstice";"92542";;;;;;;;;"12";"12";;;;;;;;;;;;;"116";;;;;"116";"12";;;
"538";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Hlavná 428";"Váhovce";"92562";;;;;;;;;;"10";"10";"10";"2015/16";"2015/16";"2015/16";;;;;;;;"77";;;;;"77";"12";;;
"539";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 428";"Váhovce";"92562";;;;;;;;;;;;;;;;;;;;;;;"32";;;;;"32";"2";;;
"540";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 888";"Ve¾ká Maèa";"92532";;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;"27";;;;;"27";"5";;;
"541";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s MŠ s VJM";"Školskı objekt è.888";"Ve¾ká Maèa";"92532";;;;;;;;;;"15";"15";"15";;;;;;;;;;;"136";;;;;"136";"13";;;
"542";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Š. Majora 560";"Ve¾ké Ú¾any";"92522";;;;;;;;;"38";"38";;;"2016/17";"2016/17";"2016/17";;;;;;;;"295";;;;;"295";"23";;;
"543";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základ.škola s VJM";"Štefana Majora 8";"Ve¾ké Ú¾any";"92522";;;;;;;;;;"6";"6";"6";;;;;;;;;;;"111";;;;;"111";"14";;;
"544";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 382";"Ve¾kı Grob";"92527";;;;;;;;;;;;;;;;;;;;;;;"47";;;;;"47";"6";;;
"545";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vinohrady nad Váhom 347";"Vinohrady nad Váhom";"92555";;;;;;;;;"10";"10";;;"2007/08";"2007/08";"2007/08";;;;;;;;"112";;;;;"112";"13";;;
"546";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Hlavná 35";"Vozokany";"92505";;;;;;;;;;;;;;;;;;;;;;;"10";;;;;"10";"2";;;
"547";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zemianske Sady 162";"Zemianske Sady";"92554";;;;;;;;;"5";"5";;;"2009/10";"2009/10";"2009/10";;;;;;;;"77";;;;;"77";"11";;;
"548";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bojnièky 150";"Bojnièky";"92055";;;;;;;;;"14";"14";;;"2007/08";"2007/08";"2007/08";;;;;;;;"136";;;;;"136";"12";;;
"549";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ov 9";"Èerveník";"92042";;;;;;;;;"15";"15";;;"2007/08";"2007/08";"2007/08";;;;;;;;"165";;;;;"165";"17";;;
"550";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dolné Zelenice 109";"Dolné Zelenice";"92052";;;;;;;;;"9";"9";;;"2011/12";"2011/12";"2011/12";;;;;;;;"88";;;;;"88";"14";;;
"551";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dvorníky 149";"Dvorníky";"92056";;;;;;;;;"16";"16";;;"2007/08";"2007/08";"2007/08";;;;;;;;"165";;;;;"165";"15";;;
"552";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"A. Felcána 4";"Hlohovec";"92001";;;;;;;;;"24";"24";;;"2013/14";"2013/14";"2013/14";;;;;;;;"241";;;;;"241";"19";;;
"553";"Trnavskı";"Hlohovec";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"F. Lipku 5";"Hlohovec";"92001";"24";;;;"19";;;;;;;;"2011/12";"2011/12";;;;;;;;;"216";;;;;"216";"29";;;
"554";"Trnavskı";"Hlohovec";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium Ivana Kupca";"Komenského 13";"Hlohovec";"92001";"48";"11";;;;"48";;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;"304";;;;;"304";"30";;;
"556";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Koperníkova 24";"Hlohovec";"92001";;;;;;;;;"30";"30";;;"2016/17";"2016/17";"2016/17";;;;;;;;"339";;;;;"339";"26";;;
"557";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"M. R. Štefánika 30";"Hlohovec";"92001";;;;;;;;;"33";"33";;;"2015/16";"2015/16";"2015/16";;;;;;;;"357";;;;;"357";"24";;;
"558";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. ZŠ s MŠ";"M. R. Štefánika 38";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;"4";;;;;"4";;;;
"559";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. ZŠ s MŠ";"M. R. Štefánika 38";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;"99";;;;;"99";"18";;;
"560";"Trnavskı";"Hlohovec";"Samosprávny kraj";"SOŠ umeleckopriemyselná";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Nerudova 13";"Hlohovec";"92001";"57";;;;"53";;;;;;;;;;;;;;;;;;"210";;;;;"210";"27";;;
"561";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Palárikova 1";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"562";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podzámska 35";"Hlohovec";"92001";;;;;;;;;"50";"50";;;;;;;;;;;;;"554";;;;;"554";"38";;;
"563";"Trnavskı";"Hlohovec";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Základ. škola sv.Jozefa";"Pribinova 35";"Hlohovec";"92001";;;;;;;;;"16";"16";;;"2007/08";"2007/08";"2007/08";;;;;;;;"208";;;;;"208";"18";;;
"564";"Trnavskı";"Hlohovec";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Pribinova 5";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;"714";;;;;"714";;;;
"565";"Trnavskı";"Hlohovec";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Tehelná 4";"Hlohovec";"92001";"33";;;;"28";"3";;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;"128";;;;;"128";"15";;;
"566";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";;"Slovenskı";"Špeciálna stredná škola";"SOŠ pri reeduk. domove";"Zámok 1";"Hlohovec";"92029";;;;;;;;;;;;;;;;;;;;;;;"31";;;;;"31";"13";;;
"568";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 165";"Hlohovec";"92003";;;;;;;;;"12";"12";;;"2013/14";"2013/14";"2013/14";;;;;;;;"110";;;;;"110";"14";;;
"569";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Horné Otrokovce 137";"Horné Otrokovce";"92062";;;;;;;;;"16";"16";;;"2006/07";"2006/07";"2006/07";;;;;;;;"148";;;;;"148";"12";;;
"570";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"K¾aèany 263";"K¾aèany";"92064";;;;;;;;;"7";"6";;;"2006/07";"2006/07";"2006/07";;;;;;;;"126";;;;;"126";"13";;;
"571";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nám. sv. Ignáca 31";"Leopoldov";"92041";;;;;;;;;"21";"21";;;;;;;;;;;;;"300";;;;;"300";"24";;;
"572";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"eleznièná 102";"Madunice";"92242";;;;;;;;;"17";"17";;;;;;;;;;;;;"187";;;;;"187";"15";;;
"573";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pastuchov 210";"Pastuchov";"92063";;;;;;;;;"14";"14";;;"2007/08";"2007/08";"2007/08";;;;;;;;"101";;;;;"101";"12";;;
"574";"Trnavskı";"Hlohovec";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Siladice 187";"Siladice";"92052";;;;;;;;;;;;;;;;;;;;;;;"20";;;;;"20";"4";;;
