"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_NJB1";"Mat_NJB2";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3071";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"Spoj. škola -ŠZŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"11,1111";;;;
"3072";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre iakov s naruš.komun.i";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ nks";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"19,2308";;;;
"3073";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"OU pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna stredná škola";"Spojená školaò-OUIsl.p.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"25";;;;
"3074";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"SOŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna stredná škola";"Spoj. škola -SOŠsl.p.i.";"Duklianska 2";"Prešov";"08001";"58,4";;;;;;;;;;;;;;;;;;;;;;"0";;;;;"28";"57,1429";;;
"3075";"Prešovskı";"Prešov";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Základná škola";"Súkromná ZŠ pre iakov s autizmom";"Vodárenská 3";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"3076";"Prešovskı";"Prešov";"Súkromník";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Súkromná základná škola pri zdrav. zar.";"Hollého 14";"Prešov";"08181";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"10";;;;
"3077";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Kmeovo stromoradie 1";"Prešov";"08001";"51,3";;;;"39,1";;"41,4";;;;;;"77,9957";"67,3077";"84,7329";;;;;;;;"0";;;;;"12,987";"80";;;
"3078";"Prešovskı";"Prešov";"Samosprávny kraj";"Pedagog. a sociálna akadémia";"Slovenskı";"Stredná odborná škola";"Pedagogická a soc.akad.";"Kmeovo stromoradie 5";"Prešov";"08001";"57,8";;;;"55,3";"72,1";"39,5";;;;;;;;;;;;;;;;"0";;;;;"8,37004";"50";;;
"3079";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ lesnícka";"Slovenskı";"Stredná odborná škola";"Spojená škola - SLŠ";"Kollárova 10";"Prešov";"08001";"57,3";;;;"78,9";;"49,6";;;;;;;;;;;;;;;;"0";;;;;"10,5096";;;;
"3080";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Gymnázium";"Konštantínova 2";"Prešov";"08001";"74,4";"45,3";;;;"68,8";;;;;;;;;;;;;;;;;"0,233645";;;;;"8,8785";"63,1579";;;
"3081";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ dopravná";"Slovenskı";"Stredná odborná škola";"SOŠ dopravná";"Konštantínova 2";"Prešov";"08001";"46,6";;;;"42,5";;"30,6";;;;;;;;;;;;;;;;"0";;;;;"9,7561";"78,125";;;
"3082";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Košická 20";"Prešov";"08001";"46,6";;;;"47,6";;"27,2";;;;;;"96,06";"84,93";;;;;;;;;"0";;;;;"14,1379";"56,0976";;;
"3083";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kúpe¾ná 2";"Prešov";"08001";;;;;;;;;"70,1";"63,9";;;"96,23";"97,73";"88,55";;;;;;;;"0,741656";;;;;"5,93325";"97,9167";;;
"3085";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lesnícka 1";"Prešov";"08005";;;;;;;;;"61";"54,3";;;"75,5906";"73,9726";"65,1313";;;;;;;;"0";;;;;"6,58915";"61,7647";;;
"3086";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Májové námestie 1";"Prešov";"08001";;;;;;;;;"72,2";"70,4";;;"95,1219";"86,1111";"78,3871";;;;;;;;"0";;;;;"7,14286";"65,3846";;;
"3087";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Masarykova 11174/20D";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"2,27273";;;;;"15,3409";"0";;;
"3088";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"23,8095";"80";;;
"3089";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"19,1304";"86,3636";;;
"3090";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Masarykova 2";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"54,5455";"16,6667";;;
"3092";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"SOŠ podnikania";"Masarykova 24";"Prešov";"08179";"50,1";"18,3";;;"53,2";"66,5";"38,3";;;;;;;;;;;;;;;;"3,67454";;;;;"10,7612";"70,7317";;;
"3093";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"32";"0";;;
"3094";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"18,8679";;;;
"3095";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"30,7692";;;;
"3100";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Matice slovenskej 13";"Prešov";"08001";;;;;;;;;"54,1";"56,4";;;"91,0569";"83,5616";"75,1613";;;;;;;;"0";;;;;"9,6875";"100";;;
"3101";"Prešovskı";"Prešov";"Obèianske zdruenia";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkrom. praktická škola";"Matice slovenskej 13";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"32,2581";"70";;;
"3102";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mirka Nešpora 2";"Prešov";"08001";;;;;;;;;"67,4";"61,3";;;;;;;;;;;;;"0";;;;;"7,22348";"84,375";;;
"3103";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J. A. Raymana";"Mudroòova 20";"Prešov";"08001";"77,2";"52,8";;;;"74,1";;;;;;;;;;;;;;;;;"1,87793";;;;;"7,04225";"95,5556";;;
"3104";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mukaèevská 1";"Prešov";"08001";;;;;;;;;"57";"45,7";;;"87,1621";"73,9583";"91,2723";;;;;;;;"0";;;;;"7,27273";"90";;;
"3105";"Prešovskı";"Prešov";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Nám. legionárov 6";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"4,9884";;;;
"3106";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Ev.spoj.škola-Ev. ZŠsMŠ";"Námestie legionárov 3";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"12,5";"36";;;
"3107";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Ev.spoj.šk.-Ev.kol.gym.";"Námestie legionárov 3";"Prešov";"08001";"68,6";;;;;"63,6";;;;;;;"87,7";"94,44";"74,85";;;;;;;;"4,65116";;;;;"13,4884";"82,7586";;;
"3108";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Októbrová 32";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"1,2987";;;;
"3109";"Prešovskı";"Prešov";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. obchodná akadémia";"Petrovianska 34";"Prešov";"08005";"66,5";;;;"58,8";"74,6";;;;;;;"68,8816";"67,4805";"72,5893";;;;;;;;"0";;;;;"12,3457";"70";;;
"3110";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Plzenská 1";"Prešov";"08001";"62,4";"42,9";;;"74,7";"79,3";;;;;;;;;;;;;;;;;"4,94905";;;;;"8,15138";"100";;;
"3111";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná";"Plzenská 10";"Prešov";"08001";"50,3";;;;"57,3";"53,3";;;;;;;"71,5768";"66,1133";"74,7959";;;;;;;;"2,18182";;;;;"8,72727";"37,5";;;
"3112";"Prešovskı";"Prešov";"Obèianske zdruenia";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Pod Kalváriou 36";"Prešov";"08001";"43,9";;;;"40,9";;"24,6";;;;;;"92,9134";"78,0822";"65,47";;;;;;;;"0,557103";;;;;"11,1421";"87,5";;;
"3113";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Prostìjovská 36";"Prešov";"08001";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,06849";;;;
"3114";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Prostìjovská 38";"Prešov";"08001";;;;;;;;;"62,1";"58,3";;;"83,4777";"90,1042";"93,4558";;;;;;;;"0";;;;;"7,72627";"25,7143";;;
"3116";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sibírska 42";"Prešov";"08001";;;;;;;;;"65,7";"60";;;;;;;;;;;;;"0";;;;;"7,71277";"89,6552";;;
"3117";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Sídl. dukl. hrdinov 3";"Prešov";"08134";"42";;;;"44,2";;;;;;;;;;;;;;;;;;"3,74707";;;;;"12,178";"28,8462";;;
"3118";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Sládkovièova 36";"Prešov";"08024";"54,5";;;;"45,6";;"35";;;;;;"79,8617";"81,4103";"88,9782";;;;;;;;"0,315457";;;;;"8,04416";"62,7451";;;
"3119";"Prešovskı";"Prešov";"Obec";"Základná škola";"Ukrajinskı";"Základná škola";"Spojená škola - ZŠ";"Sládkovièova 4";"Prešov";"08001";;;;;;;;;"54,1";"46,6";;;"85,6";"83,7838";"70,9493";;;;;;;;"0";;;;;"10,6383";"80";;;
"3120";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Ukrajinskı";"Gymnázium";"Spojená škola-Gymnázium";"Sládkovièova 4";"Prešov";"08001";"73,1";"35";;;;"78,5";;;;;;;;;;;;;;;;;"20,8955";;;;;"6,71642";"66,6667";;;
"3121";"Prešovskı";"Prešov";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr. šport. gym. ELBA";"Smetanova 2";"Prešov";"08001";"46,7";;;;;"61,5";;;;;;;"45,3846";"56,7568";"61,7117";;;;;;;;"2,48447";;;;;"17,3913";"21,4286";;;
"3122";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ ELBA";"Smetanova 2";"Prešov";"08001";"37,6";;;;"42,3";;;;;;;;;;;;;;;;;;"0";;;;;"19,8895";"75";;;
"3128";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šmeralova 25";"Prešov";"08001";;;;;;;;;"73";"73,6";;;;;;;;;;;;;"0,895522";;;;;"8,50746";"42,1053";;;
"3129";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šrobárova 20";"Prešov";"08001";;;;;;;;;"73,1";"64,9";;;;;;;;;;;;;"0";;;;;"6,62791";"89,4737";;;
"3130";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv. Moniky";"Tarasa Ševèenka 1";"Prešov";"08001";"69,9";"47,4";;;;"61";;"53,9";;;;;;;;;;;;;;;"1,65631";;;;;"8,48861";"97,561";;;
"3132";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vaecká 11";"Prešov";"08005";;;;;;;;;"59,2";"60,7";;;"83,7398";"87,3239";"64,5634";;;;;;;;"0";;;;;"8,51852";"47,8261";;;
"3133";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Stredná umelecká škola";"Vodárenská 3";"Prešov";"08001";"52,4";;;;"58,9";;;;;;;;;;;;;;;;;;"0";;;;;"17,5325";"59,2593";;;
"3134";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Volgogradská 1";"Prešov";"08001";"46,6";"44";;;"54,9";;"37";;;;;;;;;;;;;;;;"0,468384";;;;;"11,2412";"100";;;
"3137";"Prešovskı";"Prešov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Volgogradská 3";"Prešov";"08001";"54,3";"19,8";;;"60,3";;;;;;;;;;;;;;;;;;"2,94985";;;;;"10,6195";"63,8889";;;
"3138";"Prešovskı";"Prešov";"Súkromník";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. hotelová akadémia";"Volgogradská 8";"Prešov";"08001";"50,7";;;;"74,7";;;;;;;;"62,9";"57,53";;;;;;;;;"0";;;;;"33,3333";"14,2857";;;
"3139";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Proè 24";"Proè";"08214";;;;;;;;;;;;;"72,5863";"80,7292";"74,1071";;;;;;;;"0";;;;;"21,4286";"33,3333";;;
"3140";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pušovce 1";"Pušovce";"08214";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16";"50";;;
"3141";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Radatice 199";"Radatice";"08242";;;;;;;;;"45,6";"43";;;"83,3333";"86,9565";"61,5079";;;;;;;;"0";;;;;"14,0845";"100";;;
"3144";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ruská Nová Ves 57";"Ruská Nová Ves";"08005";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"13,3333";"50";;;
"3145";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedlice 3";"Sedlice";"08243";;;;;;;;;"67";"57,5";;;;;;;;;;;;;"0";;;;;"10,9489";"86,6667";;;
"3147";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Záhradnická 19";"Svinia";"08232";;;;;;;;;"56,4";"53,6";;;;;;;;;;;;;"0";;;;;"12,3106";"63,0769";;;
"3148";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šarišská Poruba 67";"Šarišská Poruba";"08212";;;;;;;;;;;;;"74,2857";"85,7143";"76,1084";;;;;;;;"0";;;;;"9,80392";"60";;;
"3150";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Bohdanovce 179";"Šarišské Bohdanovce";"08205";;;;;;;;;"35,2";"19";;;;;;;;;;;;;"0";;;;;"9,09091";"90,4762";;;
"3151";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Široké 118";"Široké";"08237";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,73477";;;;
"3153";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Široké 141";"Široké";"08237";;;;;;;;;"63,2";"56,5";;;;;;;;;;;;;"0";;;;;"8,37209";"80,5556";;;
"3155";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 68";"Teròa";"08267";;;;;;;;;"55,3";"42,7";;;"63,4409";"75";"66,3499";;;;;;;;"0";;;;;"9,17722";"79,3103";;;
"3157";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tuhrina 4";"Tuhrina";"08207";;;;;;;;;"27,5";"17,5";;;"52,0325";"65,2778";"60,3397";;;;;;;;"0";;;;;"12,4138";"94,4444";;;
"3158";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tulèík 116";"Tulèík";"08213";;;;;;;;;"69,1";"59,5";;;"79,1717";"73,4375";"85,4396";;;;;;;;"0";;;;;"13,5417";"76,9231";;;
"3160";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Varhaòovce 62";"Varhaòovce";"08205";;;;;;;;;;;;;"79,7468";"64,5833";"64,3417";;;;;;;;"0";;;;;"9,09091";"90";;;
"3162";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 29";"Ve¾kı Šariš";"08221";;;;;;;;;"52,4";"56,6";;;;;;;;;;;;;"0";;;;;"7,99087";"68,5714";;;
"3163";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Školská 29";"Ve¾kı Šariš";"08221";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"4,97738";;;;
"3165";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Víaz 236";"Víaz";"08238";;;;;;;;;;;;;"96,05";"97,83";"59,95";;;;;;;;"0";;;;;"9,70874";"80";;;
"3166";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 46";"Záhradné";"08216";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"11,7647";"66,6667";;;
"3169";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"ehòa 20";"ehòa";"08206";;;;;;;;;;;;;"51,9481";"75";"50,8094";;;;;;;;"0";;;;;"9,70874";"40";;;
"3170";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"upèany 171";"upèany";"08001";;;;;;;;;;;;;"91,55";"86,96";"62,12";;;;;;;;"0";;;;;"12,8205";"80";;;
"3172";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bodovce 55";"Bodovce";"08266";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"11,4286";"50";;;
"3173";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Brezovica 60";"Brezovica";"08274";;;;;;;;;"61,1";"58,9";;;;;;;;;;;;;"0";;;;;"7,55396";"100";;;
"3174";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èervená Voda 30";"Èervená Voda";"08301";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"21,4286";"100";;;
"3175";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èervenica pri Sabinove130";"Èervenica pri Sabinove";"08256";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"10,7143";"33,3333";;;
"3176";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ïaèov 110";"Ïaèov";"08271";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"13,3333";"50";;;
"3178";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dubovica 190";"Dubovica";"08271";;;;;;;;;;;;;"84,29";"97,56";"76,78";;;;;;;;"0";;;;;"8,06452";"100";;;
"3179";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hubošovce 56";"Hubošovce";"08266";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"25";"33,3333";;;
"3181";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jakubovany 86";"Jakubovany";"08301";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"14,7059";"60";;;
"3182";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jarovnice 192";"Jarovnice";"08263";;;;;;;;;"21,1";"13,7";;;;;;;;;;;;;"0";;;;;"5,21024";"57,8947";;;
"3183";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jarovnice 464";"Jarovnice";"08263";;;;;;;;;"74,9";"63,6";;;;;;;;;;;;;"0";;;;;"5,35714";"100";;;
"3184";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Jarovnice 96";"Jarovnice";"08263";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"15,8228";"88";;;
"3185";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamenica 645";"Kamenica";"08271";;;;;;;;;;;;;"76,0718";"92,1875";"85,5556";;;;;;;;"0";;;;;"6,32911";"100";;;
"3186";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krásna Lúka 142";"Krásna Lúka";"08273";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"20";"14,2857";;;
"3188";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krivany 1";"Krivany";"08271";;;;;;;;;"66";"65";;;"63,2";"75,6757";"71,0907";;;;;;;;"0";;;;;"9,31677";"93,3333";;;
"3189";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 1";"Lipany";"08271";;;;;;;;;"60,6";"65,5";;;;;;;;;;;;;"0";;;;;"7,74648";"95,4545";;;
"3190";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 113";"Lipany";"08271";;;;;;;;;"67,3";"56,9";;;;;;;;;;;;;"0";;;;;"6,5534";"72,2222";;;
"3191";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 13";"Lipany";"08271";"74,5";"30,9";;;;"70,9";;;;;;;"87";"80";"89,5";;;;;;;;"0";;;;;"8,0402";"71,875";;;
"3192";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Komenského 16";"Lipany";"08271";"52,2";;;;"50,9";;"49";;;;;;;;;;;;;;;;"0";;;;;"9,07029";"40";;;
"3193";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova 29";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,53145";;;;
"3194";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16,6667";"71,4286";;;
"3195";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"15,4762";"61,5385";;;
"3196";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 47";"Lúèka";"08271";;;;;;;;;;;;;"57,3698";"77,6042";"74,3304";;;;;;;;"0";;;;;"12";"66,6667";;;
"3198";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"¼utina 4";"¼utina";"08257";;;;;;;;;"69,1";"61,4";;;"73,1183";"88";"56,8333";;;;;;;;"0";;;;;"11,5108";"56,25";;;
