"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"3358";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ladomirová 32";"Ladomirová";"09003";;;;;;;"0";;;"0";;"4,61319847106934";
"3359";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 92";"Lúèka";"08701";;;;;;;"0";;"5,61271820068359";"0";;;
"3361";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ninı Mirošov 56";"Ninı Mirošov";"09011";"0,887520408630371";;"0,844400310516357";"0,894401550292969";"0,794399070739746";;"0";;;"0";;"6,84369354248047";"3,56517868041992"
"3362";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Okrúhle 3";"Okrúhle";"09042";"5,3389289855957";;"6,44507522583008";"6,80624160766602";"6,08390884399414";;"0";;"7,16479873657227";"0";;"5,30676383972168";"5,22540092468262"
"3364";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rovné 52";"Rovné";"09016";;;;;;;"0";;;"0";;;
"3366";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"8. mája 39";"Svidník";"08901";"5,51354713439941";;"5,57140464782715";"5,52889175415039";"5,61391754150391";;"5,4438232421875";;;"8,33333358764648";;"3,56382179260254";"6,67590408325195"
"3367";"Prešovskı";"Svidník";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Bardejovská 18";"Svidník";"08901";"4,38221549987793";"7,11869735717773";;"0";"6,86276321411133";"7,42409820556641";"0";"3,0694730758667";;"0";;"3,18122634887695";"5,01357078552246"
"3368";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ";"Centrálna 2";"Svidník";"08901";"5,56237449645996";;"4,62851219177246";"4,73825340270996";"4,51877098083496";;"8,10797424316406";;;"1,11111116409302";;"3,44387283325195";"5,84450912475586"
"3369";"Prešovskı";"Svidník";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - OA";"Centrálna 464";"Svidník";"08901";"5,66089859008789";"6,73482284545898";;"0";"6,55732879638672";"6,96289825439453";"0";"5,93393898010254";;"0";"5,49209823608398";"3,66248817443848";"5,64877281188965"
"3370";"Prešovskı";"Svidník";"Obèianske zdruenia";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Súkromná ŠZŠ";"Dezidera Millyho 1";"Svidník";"08901";;;;;;;;;;;;;
"3371";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Karpatská 11";"Svidník";"08901";"9,02404174804687";;"8,55812530517578";"8,81333312988281";"8,3029182434082";;"10";;;"2,22222232818604";;"3,88646392822266";"6,71255722045898"
"3372";"Prešovskı";"Svidník";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium dukl. hrdinov";"Komenského 16";"Svidník";"08924";"5,3392936706543";"5,13009262084961";;"3,81698417663574";"5,85164299011231";"4,72915115356445";"2,39739398956299";"7,60651626586914";;"10";"7,70414047241211";"2,69864482879639";"7,19312057495117"
"3373";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 22";"Svidník";"08901";"6,89336853027344";;"8,03348541259766";"7,50720138549805";"8,55977020263672";;"4,77041893005371";;;"2,77777767181396";;"3,74985275268555";"6,51357040405273"
"3374";"Prešovskı";"Svidník";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Komenského 62";"Svidník";"08901";;;;;;;;;;;;;
"3375";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola i. - PŠI";"Partizánska 52";"Svidník";"08901";;;;;;;;;;"0";;;
"3376";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"Partizánska 52";"Svidník";"08901";;;;;;;;;;;;;
"3377";"Prešovskı";"Svidník";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Pionierska 4";"Svidník";"08901";"5,44919281005859";"9,37306137084961";;"0";"9,75378875732422";"8,992333984375";"0";"3,39993667602539";;"0";;"3,48716163635254";"4,47984771728516"
"3378";"Prešovskı";"Svidník";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ sv. Juraja";"Soviet. hrdinov 111";"Svidník";"08901";"6,93730316162109";;"8,48550872802734";"8,1853515625";"8,78566665649414";;"0";;;"0,555555582046509";;"6,64149017333984";"4,66953353881836"
"3379";"Prešovskı";"Svidník";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ odevná";"Sovietskych hrdinov 369/24";"Svidník";"08901";"7,48789672851562";"7,60845413208008";;"0";"6,82882690429688";"8,73256759643555";"10";"6,88903045654297";;"0";;"5,4972900390625";"3,29861259460449"
"3381";"Prešovskı";"Svidník";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Sovietskych hrdinov 80";"Svidník";"08901";"5,37865028381348";"2,33524951934814";;"0";"2,26510238647461";"2,42479915618897";"2,8301887512207";"8,32306289672852";"7,30293807983398";"0";;"7,9318603515625";"4,25385322570801"
"3383";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı Mirošov 44";"Vyšnı Mirošov";"09011";;;;;;;"0";;;"0";;;
"3384";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı Orlík 84";"Vyšnı Orlík";"09011";;;;;;;"0";;;"0";;"8,38339614868164";
"3386";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"elmanovce 26";"elmanovce";"08644";;;;;;;"0";;;"0";;"8,06631698608398";
"3388";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Banské 239";"Banské";"09412";;;;;;;"0";;"6,48233947753906";"0,555555582046509";;"3,93789215087891";
"3389";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Benkovce 49";"Benkovce";"09402";;;;;;;"0";;;"0";;;"4,7365966796875"
"3390";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bystré 347";"Bystré";"09434";"5,42260627746582";;"6,91698303222656";"6,59702758789062";"7,2369384765625";;"0";;"8,31270217895508";"0";;"3,59514198303223";"6,90936737060547"
"3391";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"Èaklov 249";"Èaklov";"09435";"2,38351974487305";"3,14816284179688";;"0";"4,3557804107666";"0,875000095367432";"0";"2,24850921630859";;"0";;"2,68174839019775";"3,83481216430664"
"3393";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Èaklov 495";"Èaklov";"09435";"2,49612903594971";;"3,95620918273926";"4,93119277954102";"2,9812255859375";;"0";;"8,26550521850586";"0";;"2,35881500244141";"6,56872940063477"
"3394";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èièava 34";"Èièava";"09301";;;;;;;"0";;"8,70320281982422";"0";;"4,5138111114502";
"3395";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èierne nad Top¾ou 212";"Èierne nad Top¾ou";"09434";;;;;;;"0";;"7,40489349365234";"0";;"9,22622222900391";
"3396";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ïapalovce 1";"Ïapalovce";"09405";;;;;;;"0";;"6,79742279052734";"0";;"8,50424041748047";
"3397";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Davidov 71";"Davidov";"09303";;;;;;;"0";;"7,65573196411133";"0";;"8,70449142456055";
"3398";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dlhá 35";"Dlhé Klèovo";"09413";;;;;;;"0";;;"0";;"5,17877006530762";
"3399";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Budovate¾ská 17";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;;;
"3400";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Kukorelliho 552";"Hanušovce nad Top¾ou";"09431";;;;;;;"0";;;"0";;;
"3401";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Kukorelliho 552";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;;;
"3402";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štúrova 341";"Hanušovce nad Top¾ou";"09431";"4,73184967041016";;"5,74315414428711";"5,01622200012207";"6,47008590698242";;"0,904101467132568";;"8,25620651245117";"1,11111116409302";;"2,90113544464111";"6,84040069580078"
"3403";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Sládkovièova 1994";"Hencovce";"09302";;;;;;;"0";;"7,01816482543945";"0";;"4,46219596862793";"5,02531280517578"
"3404";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hermanovce nad Top¾ou 116";"Hermanovce Nad Top¾ou";"09434";;;;;;;"0";;;"0";;"7,12788543701172";
"3406";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlinné 138";"Hlinné";"09435";;;;;;;"0";;"9,52554702758789";"0";;"4,93220825195313";
"3407";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Holèíkovce 44";"Holèíkovce";"09405";"4,63736457824707";;"5,81267013549805";"5,28562698364258";"6,33971366882324";;"0";;"7,19605178833008";"5,55555572509766";;"4,88244018554687";"4,22980003356934"
"3408";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jastrabie nad Top¾ou 112";"Jastrabie Nad Top¾ou";"09435";;;;;;;"0";;;"0";;;
"3409";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Juskova Vo¾a 91";"Juskova Vo¾a";"09412";;;;;;;"0";;"1,16297178268433";"0";;;
"3410";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kamenná Poruba 110";"Kamenná Poruba";"09303";;;;;;;"0";;"3,86850624084473";"0";;"4,44988098144531";
"3411";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kladzany 45";"Kladzany";"09421";;;;;;;"0";;;"0";;"8,27265548706055";
"3412";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Matiaška 43";"Matiaška";"09431";;;;;;;"0";;;"0";;"7,30158920288086";
"3414";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ninı Hrabovec 155";"Ninı Hrabovec";"09421";"0,698273038864136";;"1,16378841400146";"1,17021236419678";"1,15736455917358";;"0";;"6,37556114196777";"0";;"3,26428985595703";"4,8702995300293"
"3415";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ninı Hrušov 211";"Ninı Hrušov";"09422";;;;;;;"0";;;"0";;"6,50391387939453";
"3416";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Nová Kelèa 68";"Nová Kelèa";"09404";;;;;;;"0";;;"0";;;
"3417";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ondavské Matiašovce 20";"Ondavské Matiašovce";"09401";;;;;;;"0";;"8,98000030517578";"0,555555582046509";;"3,29649238586426";
"3418";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pavlovce 5";"Pavlovce";"09431";;;;;;;"0";;"8,30846328735351";"0";;"6,03425750732422";
"3419";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Petrovce 114";"Petrovce";"09431";;;;;;;"0";;;"0";;;
"3420";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Poša 21";"Poša";"09421";;;;;;;"0";;;"0";;;
"3421";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Remeniny 101";"Remeniny";"09431";;;;;;;"0";;"6,44004516601562";"0";;"8,65904312133789";
"3422";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rudlov 126";"Rudlov";"09435";;;;;;;"0";;"8,00348434448242";"0";;;
"3423";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 389";"Saèurov";"09413";"5,70910453796387";;"7,53010635375977";"8,14074935913086";"6,91946334838867";;"0";;"7,19972076416016";"0";;"4,04353713989258";"6,25134582519531"
"3424";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 558";"Seèovská Polianka";"09414";"5,59444313049316";;"7,17447967529297";"7,18690567016602";"7,16205368041992";;"0";;"8,59344100952148";"1,11111116409302";;"3,74836006164551";"6,72653045654297"
"3425";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedliská 92";"Sedliská";"09409";;;;;;;"0";;"8,4549934387207";"0";;"6,31515693664551";"3,49333686828613"
"3426";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Skrabské 77";"Skrabské";"09433";;;;;;;"0";;;"0";;"5,18252563476562";
"3428";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Slovenská Kajòa 54";"Slovenská Kajòa";"09402";"4,02295989990234";;"5,44116363525391";"5,42974510192871";"5,45258178710938";;"0";;;"0";;"4,97895584106445";"4,30544395446777"
"3430";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"So¾ 53";"So¾";"09435";"2,12896041870117";;"2,91086273193359";"2,91115550994873";"2,91057014465332";;"0";;"6,36663589477539";"0";;"3,54922370910645";"6,55578689575195"
"3432";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tovarné 173";"Tovarné";"09401";"5,04300308227539";;"7,07022705078125";"6,67044525146484";"7,47000885009766";;"0";;;"5,55555572509766";;"5,6528938293457";"4,7501350402832"
"3433";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 424";"Vechec";"09412";;;;;;;"0";;"7,68582534790039";"0";;"2,33927822113037";
"3434";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"A. Dubèeka 2";"Vranov nad Top¾ou";"09301";"4,65547561645508";"5,05212173461914";;"1,56862735748291";"4,82491493225098";"5,3388843536377";"2,27193698883057";"4,81486663818359";;"0";"3,08778495788574";"3,83820991516113";"4,65787734985352"
"3435";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"A. Dubèeka 880";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;
"3436";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bernolákova 1061";"Vranov nad Top¾ou";"09347";"8,75076293945312";;"8,44859619140625";"8,28124160766601";"8,61595077514648";;"9,89910202026367";;"8,46311798095703";"9,44444427490234";;"3,51565818786621";"6,95957260131836"
"3438";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ZŠ t.p.";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;
"3439";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ZŠ t.p.";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;
"3440";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola -ŠZŠtp";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;
"3441";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Dr. C. Daxnera 88";"Vranov nad Top¾ou";"09313";"5,7836124420166";"5,92279205322266";;"6,4481330871582";"6,87435073852539";"4,74605140686035";"0,940331554412842";"8,35555038452148";;"5";"9,07006378173828";"3,21469535827637";"7,17633819580078"
"3442";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Daxnerova 88";"Vranov nad Top¾ou";"09335";"6,77770462036133";"7,25891189575195";;"1,80428733825684";"6,89171524047852";"7,77873992919922";"0";"7,7482795715332";;"0";"7,83825302124023";"3,39227523803711";"6,04946632385254"
"3444";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kukuèínova 106";"Vranov nad Top¾ou";"09303";"1,77358951568604";;"2,95598239898682";"3,73782348632812";"2,17414131164551";;"0";;;"0,555555582046509";;"3,46986274719238";"5,66323051452637"
"3445";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lomnická 620";"Vranov nad Top¾ou";"09303";;;;;;;"0";;;"0";;"8,63997573852539";
"3446";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Lúèna 1055";"Vranov nad Top¾ou";"09301";"4,72454376220703";"5,19622230529785";;"2,79585647583008";"4,12409934997559";"6,46473846435547";"1,16282081604004";"5,0595458984375";;"0";"4,76798629760742";"3,06918334960938";"4,88508949279785"
"3447";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"M. R. Štefánika 140";"Vranov nad Top¾ou";"09341";;;;;;;"1,56862745285034";"4,21524047851562";;"0";;"4,66877632141113";
"3448";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"M. R. Štefánika 140";"Vranov nad Top¾ou";"09341";;;;;;;;;;;;;
"3449";"Prešovskı";"Vranov nad Top¾ou";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"M. R. Štefánika 200";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;
"3450";"Prešovskı";"Vranov nad Top¾ou";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"M. R. Štefánika 200";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;
"3451";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ s MŠ sv. D. Sávia";"Nám. J. Pavla II. 26";"Vranov nad Top¾ou";"09302";"4,33870697021484";;"5,08687477111816";"5,24059982299805";"4,93314971923828";;"0";;;"1,11111116409302";;"4,58997459411621";"0,566904878616333"
"3452";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko II. 1336";"Vranov nad Top¾ou";"09301";"7,34329833984375";;"8,91246337890625";"8,84359436035156";"8,98133316040039";;"1,46485319137573";;"9,00294036865234";"7,77777786254883";;"2,38752326965332";"7,16484375"
"3453";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko juh 1054";"Vranov nad Top¾ou";"09301";"6,85188827514648";;"6,55433883666992";"6,55425491333008";"6,55442276000977";;"7,44736785888672";;"7,73188095092773";"1,11111116409302";;"2,60613784790039";"7,57077713012695"
"3455";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko Lúèna 1";"Vranov nad Top¾ou";"09301";"5,23481941223145";;"6,70998764038086";"6,9546272277832";"6,46534805297852";;"0";;;"10";;"2,72542762756348";"5,85835075378418"
"3456";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gym. sv. Fr. z Assisi";"Školská 650";"Vranov nad Top¾ou";"09302";"3,92940521240234";"4,31001472473145";;"7,66920471191406";"4,50362510681152";"3,41049690246582";"0";"5,37358627319336";;"5";"5,45679016113281";"2,932004737854";
"3457";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı ipov 220";"Vyšnı ipov";"09433";"5,9364372253418";;"6,01591873168945";"5,61030616760254";"6,42153167724609";;"7,68944091796875";;"7,27402877807617";"0";;"4,24646987915039";"5,31338539123535"
"3458";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zámutov 531";"Zámutov";"09415";"1,24367904663086";;"1,76000175476074";"1,35497541427612";"2,16502799987793";;"0";;"7,14222946166992";"0,555555582046509";;"2,85360336303711";"6,60817794799805"
"3459";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"alobín 36";"alobín";"09403";;;;;;;"0";;;"0";;"5,51831703186035";
"3460";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 121";"Gelnica";"05601";"5,49934158325195";;"6,85220336914062";"6,72953262329102";"6,97487411499023";;"1,06258745193481";;;"0,555555582046509";;"2,83927669525146";"6,51578063964844"
"3461";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola int. - ŠZŠ";"Kováèska 12";"Gelnica";"05601";;;;;;;;;;;;;
"3462";"Košickı";"Gelnica";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Lutherovo nám. 1";"Gelnica";"05601";;;;;;;;;;;;;
"3463";"Košickı";"Gelnica";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"SNP 1";"Gelnica";"05601";"2,67896385192871";"1,9853723526001";;"6,28605308532715";"2,1351282119751";"0,719780302047729";"0,65052752494812";"5,56064491271973";"6,1862434387207";"5";"8,6392463684082";"2,87973613739014";"6,42677230834961"
"3464";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Helcmanovce 41";"Helcmanovce";"05563";"4,30852432250977";;"4,33994522094727";"4,54941864013672";"4,13919982910156";;"0";;"7,79766311645508";"1,11111116409302";;"5,86892395019531";"5,23922119140625"
"3465";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 297";"Jaklovce";"05561";"5,57226028442383";;"7,14539947509766";"6,9796012878418";"7,31119766235352";;"0";;"8,71011047363281";"0,555555582046509";;"5,01627082824707";"5,06888160705566"
"3466";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kluknava 43";"Kluknava";"05351";"2,68441619873047";;"3,88872299194336";"3,8186653137207";"3,95806579589844";;"0";;;"1,11111116409302";;"3,31943588256836";"6,52564239501953"
"3467";"Košickı";"Gelnica";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umel.škola";"Obchodná 7";"Margecany";"05501";;;;;;;;;;;;;
"3468";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 20";"Margecany";"05501";"6,62551574707031";;"6,91091079711914";"7,60265502929687";"6,21916656494141";;"4,22535209655762";;;"1,11111116409302";;"3,62412490844727";"4,0003044128418"
"3470";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mníšek nad Hnilcom 497";"Mníšek nad Hnilcom";"05564";"2,73363838195801";;"4,07783508300781";"3,74435501098633";"4,41131477355957";;"0";;"8,88697814941406";"1,11111116409302";;"5,3961841583252";"4,73298568725586"
